,Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
5334,FDT35,OUT018,1197.7742
5335,FDI48,OUT046,1086.5856
5336,DRC24,OUT019,457.4046
5337,NCZ05,OUT017,1508.037
5338,FDJ57,OUT049,3715.164
5339,FDX11,OUT017,724.3904
5340,FDE09,OUT035,958.752
5341,NCK06,OUT049,1325.6078
5342,DRE37,OUT017,1850.924
5343,FDV56,OUT046,1629.8784
5344,FDY43,OUT017,2897.5616
5345,FDV35,OUT013,2428.8384
5346,FDF05,OUT019,262.991
5347,FDA36,OUT035,1464.76
5348,FDS13,OUT027,5522.811
5349,FDU47,OUT013,731.0484
5350,FDI36,OUT010,394.1536
5351,FDH48,OUT046,2181.1608
5352,FDZ14,OUT013,3533.4006
5353,FDS46,OUT013,3533.4006
5354,FDE21,OUT017,1191.782
5355,FDA26,OUT049,4819.0604
5356,FDV12,OUT046,1031.99
5357,FDL46,OUT019,119.1782
5358,FDN57,OUT013,2127.231
5359,NCJ18,OUT017,1303.6364
5360,FDO36,OUT045,1977.426
5361,FDX55,OUT018,3089.9778
5362,FDT25,OUT019,371.5164
5363,FDD16,OUT049,2432.8332
5364,NCX18,OUT013,3338.987
5365,NCG55,OUT018,1856.2504
5366,NCV18,OUT049,1416.8224
5367,NCS18,OUT035,2976.126
5368,FDC37,OUT045,1657.842
5369,FDE47,OUT046,1618.5598
5370,DRG49,OUT019,759.012
5371,FDC39,OUT049,7130.718
5372,FDH24,OUT019,447.4176
5373,FDV39,OUT027,3751.1172
5374,NCL17,OUT045,2004.058
5375,NCY53,OUT035,1198.44
5376,FDH52,OUT013,302.939
5377,NCD19,OUT018,1381.535
5378,FDI44,OUT046,1853.5872
5379,DRD49,OUT027,7366.011720000013
5380,FDN08,OUT035,958.752
5381,FDO20,OUT027,7366.011720000013
5382,FDY02,OUT046,3685.8688
5383,FDX23,OUT045,1418.154
5384,FDX01,OUT017,1191.782
5385,FDH20,OUT027,2588.6304
5386,NCX41,OUT017,5426.27
5387,FDD21,OUT027,1832.2816
5388,DRH11,OUT019,229.0352
5389,DRE60,OUT018,5243.8408
5390,FDB10,OUT013,4414.9198
5391,FDH38,OUT013,1969.4364
5392,NCL07,OUT018,105.8622
5393,FDD48,OUT046,3243.7776
5394,NCT54,OUT027,2406.2012
5395,FDF32,OUT027,6897.688
5396,DRH51,OUT045,1744.396
5397,DRG03,OUT035,2005.3896
5398,NCY42,OUT019,144.4786
5399,FDH32,OUT017,1834.279
5400,NCJ06,OUT027,3954.852
5401,FDH47,OUT027,2516.724
5402,FDZ08,OUT018,966.7416
5403,FDK16,OUT017,2856.282
5404,DRG01,OUT018,131.8284
5405,NCM53,OUT027,4250.4672
5406,NCB07,OUT035,3338.987
5407,NCZ06,OUT035,3570.0196
5408,FDU48,OUT049,1581.9408
5409,NCB55,OUT027,1677.816
5410,FDP15,OUT013,5061.4116
5411,FDF17,OUT046,6114.7072
5412,NCN06,OUT049,4436.8912
5413,DRM48,OUT018,564.5984
5414,FDH10,OUT046,1565.9616
5415,FDC60,OUT018,1406.1696
5416,FDE35,OUT018,377.5086
5417,DRI23,OUT013,3691.1952
5418,NCR38,OUT013,6040.1376
5419,FDP04,OUT035,796.2968
5420,NCW17,OUT045,2782.3782
5421,FDX34,OUT017,1205.098
5422,NCK53,OUT045,1761.7068
5423,NCO54,OUT010,126.502
5424,NCH55,OUT046,3149.234
5425,FDT44,OUT027,4138.6128
5426,DRG49,OUT046,1944.136
5427,FDX46,OUT010,117.1808
5428,DRG36,OUT049,3935.5438
5429,FDU37,OUT049,1128.531
5430,FDK10,OUT049,1864.24
5431,DRF37,OUT027,7366.011720000012
5432,FDC44,OUT035,1223.0746
5433,FDP15,OUT046,4175.8976
5434,FDZ27,OUT027,1992.7394
5435,FDY22,OUT019,245.0144
5436,DRG51,OUT035,1480.0734
5437,FDN58,OUT045,2145.2076
5438,FDW01,OUT049,2852.2872
5439,FDX24,OUT018,1747.725
5440,FDO51,OUT017,690.4346
5441,FDJ52,OUT027,3946.8624
5442,NCY06,OUT010,250.3408
5443,FDE20,OUT018,2652.5472
5444,FDT23,OUT010,127.8336
5445,FDQ51,OUT046,614.5334
5446,FDE35,OUT046,813.6076
5447,FDB46,OUT013,3387.5904
5448,NCG19,OUT035,5937.6044
5449,NCL06,OUT018,1840.937
5450,FDT36,OUT019,83.8908
5451,FDC56,OUT049,2157.192
5452,FDJ26,OUT049,3440.8544
5453,FDZ59,OUT017,1188.453
5454,FDV11,OUT027,3866.9664
5455,FDR13,OUT010,592.562
5456,FDI15,OUT018,4037.4112
5457,FDF47,OUT018,5592.72
5458,NCB54,OUT019,254.3356
5459,NCK19,OUT027,4921.5936
5460,FDX16,OUT017,4643.955
5461,FDL50,OUT045,632.51
5462,NCE31,OUT035,1061.951
5463,DRJ01,OUT049,1288.9888
5464,FDE22,OUT013,1779.6834
5465,FDY20,OUT019,515.3292
5466,NCO14,OUT045,1249.0408
5467,NCR50,OUT017,4287.752
5468,DRM47,OUT017,1695.7926
5469,FDO27,OUT010,99.2042
5470,FDJ20,OUT027,1565.9616
5471,NCX17,OUT013,5033.448
5472,FDG59,OUT049,305.6022
5473,FDD52,OUT045,1687.803
5474,FDO48,OUT017,4250.4672
5475,FDC59,OUT019,123.8388
5476,FDS15,OUT018,982.7208
5477,FDB47,OUT035,2090.612
5478,FDV14,OUT019,351.5424
5479,FDB27,OUT013,5715.2272
5480,FDA35,OUT035,1837.608
5481,FDN51,OUT018,3835.008
5482,FDO39,OUT019,171.7764
5483,FDB28,OUT049,3582.004
5484,DRJ25,OUT046,1231.73
5485,FDH46,OUT027,5093.37
5486,FDI10,OUT045,2759.0752
5487,FDU21,OUT018,878.856
5488,FDD09,OUT049,2535.3664
5489,FDD10,OUT046,2345.6134
5490,FDN31,OUT010,176.437
5491,FDA46,OUT018,2731.1116
5492,FDM56,OUT046,1091.912
5493,FDF11,OUT010,621.1914
5494,FDS32,OUT018,4495.4816
5495,NCM06,OUT013,1948.1308
5496,FDZ26,OUT045,5317.0788
5497,FDO01,OUT013,2184.4898
5498,FDJ46,OUT049,1611.9018
5499,FDG26,OUT019,1324.942
5500,FDZ38,OUT035,2759.0752
5501,NCO55,OUT013,857.5504
5502,FDT60,OUT035,1857.582
5503,FDW37,OUT049,539.298
5504,NCK42,OUT018,5001.4896
5505,FDA45,OUT046,2999.429
5506,FDW55,OUT018,4566.7222
5507,FDY44,OUT017,2587.9646
5508,FDQ31,OUT017,1593.9252
5509,FDM09,OUT049,2931.5174
5510,FDH12,OUT018,982.7208
5511,NCQ43,OUT035,1528.6768
5512,FDT33,OUT035,2069.3064
5513,NCT41,OUT018,4026.7584
5514,DRJ25,OUT010,159.792
5515,NCQ41,OUT046,3901.588
5516,NCN17,OUT049,1105.8938
5517,DRO35,OUT027,2303.668
5518,FDU27,OUT018,703.0848
5519,FDY43,OUT027,4345.0108
5520,FDG46,OUT035,1382.2008
5521,DRL49,OUT018,1139.8496
5522,NCB55,OUT049,868.869
5523,FDK28,OUT049,5179.924
5524,FDO49,OUT045,506.008
5525,FDT03,OUT013,551.2824
5526,FDW33,OUT027,4225.1668
5527,FDR02,OUT035,1890.2062
5528,FDF50,OUT013,1964.11
5529,FDA40,OUT018,1631.8758
5530,NCT53,OUT018,1617.894
5531,FDY60,OUT035,659.142
5532,FDP44,OUT027,3757.7752
5533,NCQ50,OUT045,4274.436
5534,NCC30,OUT017,2245.0776
5535,FDQ60,OUT018,1446.1176
5536,FDG41,OUT046,1657.842
5537,FDQ03,OUT046,4625.9784
5538,FDM03,OUT045,2251.0698
5539,FDZ51,OUT018,1012.016
5540,DRF51,OUT035,690.4346
5541,FDF39,OUT017,4175.8976
5542,FDW52,OUT035,1468.089
5543,FDY22,OUT049,2816.334
5544,FDG14,OUT013,1821.6288
5545,FDA57,OUT017,872.8638
5546,FDL45,OUT019,111.1886
5547,FDX28,OUT046,1930.82
5548,NCQ54,OUT013,3793.7284
5549,FDH40,OUT045,665.8
5550,FDU52,OUT035,4427.57
5551,FDT60,OUT010,375.5112
5552,FDK08,OUT045,1537.998
5553,FDN04,OUT049,2854.9504
5554,FDE50,OUT013,3415.554
5555,FDI16,OUT049,882.8508
5556,FDM50,OUT049,296.281
5557,NCV30,OUT049,1201.769
5558,FDT44,OUT013,1779.0176
5559,FDY60,OUT013,1166.4816
5560,FDT56,OUT017,495.3552
5561,FDV58,OUT018,1749.7224
5562,FDU04,OUT013,1340.2554
5563,NCN05,OUT027,2836.308
5564,FDI53,OUT018,2716.464
5565,FDD34,OUT046,2446.815
5566,FDW47,OUT027,4629.9732
5567,FDT51,OUT027,1402.1748
5568,FDO27,OUT013,1342.2528
5569,NCQ18,OUT018,1557.972
5570,NCW05,OUT013,1637.868
5571,FDI15,OUT010,527.3136
5572,NCH43,OUT010,509.337
5573,FDT40,OUT049,763.0068
5574,NCG19,OUT017,1687.1372
5575,NCM30,OUT035,785.644
5576,FDB38,OUT017,3994.8
5577,FDB22,OUT046,3383.5956
5578,FDC58,OUT046,175.7712
5579,NCI29,OUT013,639.168
5580,FDA23,OUT010,97.2068
5581,DRG48,OUT013,3119.9388
5582,FDV21,OUT013,2516.724
5583,NCG18,OUT019,410.1328
5584,FDG40,OUT045,830.9184
5585,FDU24,OUT018,647.8234
5586,FDA22,OUT049,6231.888
5587,FDY35,OUT046,972.068
5588,FDJ15,OUT045,4211.185
5589,NCW18,OUT018,3795.06
5590,FDK56,OUT018,3630.6074
5591,FDF44,OUT046,2348.9424
5592,FDP51,OUT049,2014.7108
5593,FDU22,OUT027,4952.8862
5594,FDM28,OUT017,3415.554
5595,NCL42,OUT046,5635.3312
5596,FDJ15,OUT019,185.7582
5597,FDI32,OUT018,1779.0176
5598,DRL11,OUT046,1893.5352
5599,DRO59,OUT018,131.8284
5600,FDA07,OUT019,253.004
5601,NCO53,OUT013,4426.2384
5602,FDO21,OUT045,1800.3232
5603,FDW39,OUT045,2940.1728
5604,NCV17,OUT013,3016.7398
5605,FDE22,OUT046,1544.656
5606,NCB06,OUT018,4026.7584
5607,DRF48,OUT017,4028.09
5608,FDB05,OUT013,4267.1122
5609,FDP28,OUT027,4705.8744
5610,FDP23,OUT046,5816.4288
5611,NCS41,OUT018,2554.0088
5612,FDS40,OUT018,123.8388
5613,FDA16,OUT017,4314.384
5614,FDN20,OUT035,2045.3376
5615,FDF04,OUT027,3225.1352
5616,DRG36,OUT018,673.7896
5617,FDW16,OUT018,2336.958
5618,FDU09,OUT017,679.116
5619,FDW01,OUT046,2693.8268
5620,FDB15,OUT045,527.3136
5621,NCJ17,OUT049,1929.4884
5622,NCT18,OUT018,1277.0044
5623,FDG16,OUT018,2768.3964
5624,FDP27,OUT017,2591.2936
5625,FDQ44,OUT027,3954.852
5626,FDL50,OUT027,3020.0688
5627,FDW57,OUT027,7366.011720000013
5628,FDS34,OUT013,1885.5456
5629,NCV30,OUT035,1777.686
5630,FDD26,OUT018,938.778
5631,FDA03,OUT045,3645.255
5632,FDS27,OUT018,952.094
5633,FDM12,OUT013,7322.4684
5634,NCV42,OUT027,3057.3536
5635,NCS41,OUT046,1576.6144
5636,FDN56,OUT018,3323.0078
5637,DRK59,OUT046,3523.4136
5638,NCG18,OUT046,1031.99
5639,NCN26,OUT017,1066.6116
5640,FDI60,OUT027,1661.8368
5641,NCI43,OUT049,1006.6896
5642,NCL17,OUT049,2247.7408
5643,FDQ19,OUT019,480.7076
5644,FDY43,OUT049,2863.6058
5645,FDR36,OUT049,878.856
5646,FDJ58,OUT049,3422.212
5647,DRY23,OUT045,1159.8236
5648,FDK26,OUT027,5901.6512
5649,DRH03,OUT045,1438.128
5650,FDC10,OUT010,121.1756
5651,FDD23,OUT013,3214.4824
5652,FDP32,OUT045,894.8352
5653,FDO31,OUT035,577.9144
5654,FDQ57,OUT013,3169.208
5655,FDX32,OUT027,5273.136
5656,FDC39,OUT027,7366.011720000013
5657,FDU55,OUT046,7366.011720000013
5658,FDL45,OUT013,3952.1888
5659,DRK37,OUT049,1518.024
5660,FDK22,OUT013,1989.4104
5661,DRG37,OUT027,4345.0108
5662,FDK22,OUT017,5426.27
5663,DRH36,OUT018,131.8284
5664,DRC36,OUT018,2619.2572
5665,DRE03,OUT027,615.1992
5666,FDF34,OUT046,4727.18
5667,FDZ22,OUT046,1165.15
5668,FDC44,OUT010,345.5502
5669,FDN31,OUT027,7366.011720000013
5670,FDO03,OUT017,6201.927
5671,FDA01,OUT049,743.0328
5672,NCH42,OUT049,4567.388
5673,FDF46,OUT018,1105.228
5674,DRL35,OUT046,952.094
5675,FDW46,OUT049,1174.4712
5676,FDB58,OUT046,4264.449
5677,FDD47,OUT018,2241.7486
5678,NCO17,OUT045,2105.2596
5679,FDJ26,OUT017,6471.576
5680,FDU37,OUT045,1238.388
